transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
PLTR264Y8X94OD,5.22024E+15,dki,Tasnim Sihombing,F,2007,M7,Kampung Rambutan - Monas,1,P00104,Karet Sudirman,-6.212457,106.82003,6,4/17/2023 17:44,P00204,RS Harapan Bunda,-6.301956,106.86803,23,4/17/2023 19:21,3500
OHOM658Q3T17WF,3.49319E+14,emoney,Darimin Nuraini,M,2009,JAK.54,Grogol - Benhil,1,B04952P,Simpang Kota Bambu Utara I,-6.186126,106.80866,21,4/17/2023 19:26,B04293P,Sbr. RS Pelni Petamburan,-6.192916,106.80556,23,4/17/2023 20:37,0
PYHL426X7I45QE,5.71549E+11,flazz,Yance Wahyuni,M,1993,1M,Meruya - Blok M,1,,SMAN 85,-6.215171,106.75989,24,4/17/2023 18:31,B03247P,Ruko Meruya Ilir,-6.197437,106.75067,36,4/17/2023 19:44,3500
GNBJ271A5Z91AX,4.81109E+15,dki,Wani Mansur,F,2011,JAK.15,Bulak Turi - Tanjung Priok,0,B03283P,Rusun Marunda 1,-6.098204,106.96232,2,4/17/2023 17:54,B04150P,Sbr. Ps. Jongkok,-6.108859,106.93453,17,4/17/2023 19:37,0
KITC691O1N12MG,6.54337E+15,dki,Enteng Novitasari,M,1967,11B,Rusun Rawa Bebek - Penggilingan,0,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,0,4/17/2023 17:15,,Walikota Jakarta Timur 2,-6.212722,106.94472,1,4/17/2023 18:48,0
ZCAF426E1C47PO,3.57591E+15,dki,Natalia Rahayu,M,2009,8,Lebak Bulus - Pasar Baru via Tomang,1,P00172,Permata Hijau,-6.221427,106.78325,16,4/17/2023 18:32,P00128,Lebak Bulus,-6.289413,106.77415,23,4/17/2023 20:25,3500
REYW490Y2Q03UR,3.46208E+14,emoney,drg. Paulin Mandala,M,1966,JAK.37,Cililitan - Condet via Kayu Manis,0,B04825P,Simpang H. Ali Raya Tengah,-6.292558,106.85951,27,4/17/2023 18:50,B02002P,Kober Balekambang,-6.282601,106.84932,39,4/17/2023 20:25,0
BKGN718V5B97ZV,2.25139E+15,dki,"Tgk. Intan Siregar, S.T.",M,1972,5N,Kampung Melayu - Ragunan,0,B00568P,Gg. Tamansari Ragunan,-6.305488,106.81614,50,4/17/2023 19:50,,,,,,,3500
SDQG091G6F77RV,2.13189E+14,emoney,Ajimat Rahmawati,F,2007,JAK.60,Kelapa Gading - Rusun Kemayoran,0,B01166P,Jln. Janur Indah XI,-6.155924,106.90801,6,4/17/2023 16:29,B02681P,Ps. Serdang 1,-6.156262,106.86474,45,4/17/2023 17:54,0
GPWG159A5J51FW,3.59355E+15,dki,Ina Sihombing,M,2009,JAK.33,Pulo Gadung - Kota,1,B03922P,Sbr. Kel. Kayu Putih,-6.185784,106.88856,68,4/17/2023 16:05,B04125P,Sbr. Panti Asuhan Putera Mulia,-6.188919,106.88855,69,4/17/2023 17:29,0
TRLY428V7V83FC,3.79645E+14,emoney,Maras Megantara,M,1994,JAK.113,Rusun Sindang Koja - Kp. Sawah,0,B01004P,Jln. Cilincing Baru Raya,-6.106927,106.92672,11,4/17/2023 16:42,B03043P,Puskesmas Cilincing,-6.103756,106.93943,17,4/17/2023 18:10,0
QAGL631H8D44NZ,3.75645E+14,emoney,"Ir. Ridwan Nuraini, M.Pd",F,1995,JAK.118,Taman Waduk Papanggo - Kota Tua,1,B06699P,SDN Pademangan Timur 05 07,-6.133036,106.84412,19,4/17/2023 17:56,,Jln. Bahari Raya 1,-6.130456,106.85084,23,4/17/2023 19:32,0
YEIH332N0P15LN,2.29706E+15,dki,drg. Lukita Hakim,F,1994,6V,Ragunan - Gelora Bung Karno,1,P00071,Gelora Bung Karno,-6.224217,106.8058,0,4/17/2023 18:19,,,,,,,3500
NTOE595W6P83FK,2.2999E+15,dki,Indra Simbolon,F,1993,JAK.85,Bintara - Cipinang Indah,1,B01677P,Jln. Teluk Mandar 2,-6.238944,106.91004,13,4/17/2023 16:47,B02463P,Minimarket Pondok Kopi,-6.218369,106.93956,39,4/17/2023 18:41,0
WSOP755Z3T83HH,5.88377E+11,flazz,Alika Halimah,M,1985,JAK.28,Kp. Rambutan - Taman Wiladatika,1,B04137P,Sbr. Ps. Cibubur,-6.345726,106.87231,13,4/17/2023 18:38,,,,,,,0
JEGH237L1Y25KV,3.75636E+14,emoney,Dr. Zulaikha Januar,F,1986,4B,Stasiun Manggarai - UI,0,B02762P,Pertani,-6.256308,106.84325,21,4/17/2023 16:35,B05408P,SPBU Jln. Guru,-6.318164,106.83745,38,4/17/2023 17:48,3500
QMKR019F7F07JW,4.43215E+12,online,"Novi Hutasoit, M.Farm",F,2005,JAK.37,Cililitan - Condet via Kayu Manis,0,B00412P,Gg. Balai Rakyat Balekambang,-6.293289,106.85517,33,4/17/2023 18:41,B00843P,Jln. Al Hidayah Balekambang,-6.288369,106.85204,35,4/17/2023 19:34,0
MJBN367C5N04OV,1.80074E+14,emoney,Banara Melani,F,1966,JAK.27,Pulo Gebang - Rorotan,1,B02330P,Masjid Jami Ar Roghibin,-6.156361,106.9597,8,4/17/2023 18:26,B00470P,Gg. H. Kamil,-6.185002,106.95902,24,4/17/2023 20:11,0
HGDM881K6T42BH,5.0208E+11,flazz,Kasiyah Prakasa,F,2000,JAK.120,JIS - Terminal Muara Angke,0,B00894P,Jln. Bandengan Utara 1,-6.13609,106.80391,30,4/17/2023 19:04,B03323P,SD Diakonia 2,-6.112346,106.78905,36,4/17/2023 20:19,0
OINS366D0A38IU,3.56294E+15,dki,"Teguh Thamrin, S.I.Kom",M,1980,JAK.88,Terminal Tanjung Priok - Ancol Barat,0,B05972P,Kel. Pademangan,-6.13253,106.84023,16,4/17/2023 19:56,B05986P,Masjid Bahari 1,-6.12411,106.8132,34,4/17/2023 21:03,0
HFAY712F8D28LI,4.24545E+15,dki,Mulyanto Firmansyah,M,1973,JAK.19,Pinang Ranti - Kampung Rambutan,1,B05752P,TK Dinamika,-6.295133,106.90388,30,4/17/2023 16:26,B02328P,Masjid Jami Al-Baidlo,-6.295729,106.89896,40,4/17/2023 17:29,0
RIWF418H0R94MS,3.5361E+15,dki,Ir. Bala Prakasa,M,1985,8D,Joglo - Blok M,0,B02749P,Permata Eksekutif 1,-6.216906,106.76541,22,4/17/2023 15:26,B01636P,Jln. Taman Alfa Indah,-6.218503,106.75404,26,4/17/2023 16:23,3500
NEZZ403U9X12UT,4.12641E+18,brizzi,Dariati Maryadi,F,1985,7F,Kampung Rambutan - Juanda via Pasar Baru,1,P00202,Rawa Selatan,-6.173925,106.85809,4,4/17/2023 15:54,P00166,Pemuda Pramuka,-6.192795,106.87498,10,4/17/2023 17:00,3500
FPDM860W8V36VB,6.50294E+15,dki,Gandi Kusmawati,M,1947,M12,Sunter Boulevard Barat - Penjaringan,0,P00046,Danau Agung,-6.146869,106.85805,4,4/17/2023 19:03,P00114,Kemayoran Landas Pacu Timur,-6.152181,106.85424,5,4/17/2023 21:01,3500
XXOG803J0C53XW,6.76392E+11,flazz,Jaga Purwanti,M,2005,7F,Kampung Rambutan - Juanda via Pasar Baru,1,,Cempaka Tengah,-6.170398,106.86659,6,4/17/2023 18:22,P00101,Kampung Rambutan,-6.309885,106.88216,16,4/17/2023 20:09,3500
OWVS815N0I84XC,4.2364E+18,brizzi,Eman Hutasoit,M,1956,M7B,BKN - Blok M,0,P00254,Tendean,-6.240213,106.83102,20,4/17/2023 16:46,P00112,Kejaksaan Agung,-6.2405,106.79844,23,4/17/2023 18:42,
PSFF779U4U98QB,5.80165E+11,flazz,R.A. Janet Nasyidah,F,1984,9D,Pasar Minggu - Tanah Abang,1,B02012P,Komdak 1,-6.222333,106.81407,25,4/17/2023 20:47,B00159P,Blok F,-6.188552,106.81249,45,4/17/2023 22:21,3500
QZXW503O6Q98IJ,4.44197E+15,dki,Yuliana Hidayat,M,1991,JAK.40,Harapan Baru - Pulo Gebang via Rawa Kuning,1,B04407P,Sbr. Sentral Bisnis Harapan Indah,-6.191491,106.97667,21,4/17/2023 18:54,B05255P,SMAN 10 Bekasi,-6.176243,106.98173,29,4/17/2023 20:47,0
BSNV589S3D71BX,3.5995E+15,dki,"Drs. Amelia Tamba, M.M.",M,1976,JAK.77,Tanjung Priok - Jembatan Item,0,B06880P,Jln. Danau Sunter Barat 2,-6.139546,106.856814,11,4/17/2023 16:44,B06881P,Jln. Danau Agung 2,-6.14544,106.859926,15,4/17/2023 18:30,0
VPPB139L5Q51UN,4.95656E+15,dki,Citra Wahyuni,F,2002,2H,,1,B00317P,Dittopad,-6.174759,106.84823,1,4/17/2023 17:26,B05696P,Telkomsel Cempaka Putih,-6.173603,106.86006,11,4/17/2023 18:33,0
NJQL373I0X67TN,3.5355E+15,dki,Drs. Cengkal Lailasari,M,2012,6,Ragunan - Dukuh Atas 2,0,P00024,Buncit Indah,-6.274333,106.83029,5,4/17/2023 17:09,P00079,Imigrasi,-6.256977,106.82808,7,4/17/2023 18:17,3500
PQHF821C9O65RH,3.52095E+15,dki,Kuncara Handayani,M,1979,5N,Kampung Melayu - Ragunan,1,B05802P,Transvision,-6.240036,106.82842,43,4/17/2023 18:32,B03318P,Sawo Kecik Raya,-6.224852,106.85489,63,4/17/2023 20:25,3500
VKEB344B0G54PZ,3.52145E+15,dki,Danuja Dongoran,F,1993,6D,Stasiun Tebet - Karet via Underpass,1,B05397P,SMU 79,-6.225412,106.83865,5,4/17/2023 19:03,B02873P,Plaza Sentral,-6.216247,106.81676,14,4/17/2023 20:06,3500
NPSR887S4V78IY,2.13194E+14,emoney,Limar Usada,F,2003,5D,PGC 1 - Ancol,0,P00134,Matraman 1,-6.19998,106.85443,10,4/17/2023 17:13,,,,,,,3500
MSEC187Q3J05AS,6.01105E+15,dki,"Tgk. Ifa Damanik, M.Ak",F,1994,9A,PGC 2 - Grogol 2,0,P00039,Cikoko Stasiun Cawang Arah Barat,-6.243359,106.85815,6,4/17/2023 15:56,P00143,Pancoran Barat Arah Barat,-6.241672,106.8372,9,4/17/2023 17:25,3500
WNQY148K0X65NV,3.57341E+15,dki,Lalita Saragih,M,1974,M10,PGC 2 - Tanjung Priok,0,P00036,Cempaka Putih,-6.174207,106.87642,13,4/17/2023 19:40,P00035,Cempaka Mas,-6.165888,106.8792,14,4/17/2023 21:06,3500
YCEU812B2S33ER,1.80084E+14,emoney,Wani Siregar,F,1976,JAK.19,Pinang Ranti - Kampung Rambutan,0,B04995P,Simpang Manunggal Pintu 2,-6.297193,106.89291,7,4/17/2023 19:29,B02770P,Pertigaan Ceger,-6.306265,106.88809,52,4/17/2023 20:38,0
JZDN529O0J95JD,2.24553E+15,dki,"Kawaca Narpati, S.Farm",F,2010,M2,Pulo Gadung - Monas,1,P00207,RS Islam,-6.168676,106.87027,9,4/17/2023 16:12,P00038,Cempaka Timur,-6.166584,106.87591,10,4/17/2023 17:08,3500
TJRL785Y6B50BQ,3.77569E+14,emoney,"Bakijan Pratama, M.Farm",F,1971,1F,Stasiun Palmerah - Bundaran Senayan,1,P00071,Gelora Bung Karno,-6.224217,106.8058,1,4/17/2023 18:45,,,,,,,3500
HXOH808O0O63SK,3.01835E+13,bni,"Puspa Budiyanto, S.Kom",F,2012,JAK.27,Pulo Gebang - Rorotan,0,B01221P,Jln. Kayu Tinggi,-6.18465,106.94523,16,4/17/2023 15:18,B01574P,Jln. Sentosa Tambun Rengas,-6.176636,106.96234,27,4/17/2023 16:44,0
RDIH606I7J09EN,1.80098E+14,emoney,Narji Wijaya,F,2011,7F,Kampung Rambutan - Juanda via Pasar Baru,0,P00219,Senen,-6.178211,106.84251,16,4/17/2023 16:58,P00122,Kwitang,-6.181051,106.83866,17,4/17/2023 18:20,3500
WAVC842J8G06ZB,4.65867E+12,online,"Farah Mansur, S.Pt",M,1993,9C,Pinang Ranti - Bundaran Senayan,1,P00026,Bundaran Senayan,-6.227869,106.80094,0,4/17/2023 17:21,P00119,Kuningan Barat,-6.23725,106.82794,4,4/17/2023 18:45,3500
MTUR566F7V95DS,4.35893E+12,online,Dadi Nasyiah,F,1995,1C,Pesanggrahan - Blok M,0,B04685P,Seskoal 2,-6.238015,106.77247,25,4/17/2023 16:25,B03170P,RS Pusat Pertamina 2,-6.241189,106.79301,32,4/17/2023 17:43,3500
EMQB387S6Y29MQ,3.77815E+14,emoney,"Puti Jessica Putra, S.Farm",F,2008,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,1,B04732P,Simpang Bren Howitzer Raya,-6.163713,106.87047,44,4/17/2023 17:50,B03935P,Sbr. Kel. Sumur Batu,-6.164306,106.87132,45,4/17/2023 19:07,0
MNUQ728U6R16AW,1.80006E+14,emoney,Zaenab Maheswara,F,2006,13D,Puri Beta - Ragunan,1,P00228,SMK 57,-6.290967,106.82365,2,4/17/2023 16:01,P00085,Jati Padang,-6.285431,106.82626,3,4/17/2023 17:10,3500
SJQO618H5P32QG,3.54206E+15,dki,"Luluh Purwanti, S.E.I",F,1987,JAK.99,Term. Pulo Gadung - Lampiri,0,B06184P,Gg. H Sayuti I,-6.212751,106.92367,17,4/17/2023 19:48,B01844P,Kav Marinir Kalimalang,-6.247975,106.92659,30,4/17/2023 21:10,0
XBCN902X8U89XQ,6.50543E+15,dki,dr. Janet Budiyanto,M,1965,4E,Rusun Jatinegara Kaum - Pulo Gadung,1,B00564P,Gg. Suzuki,-6.184571,106.90797,1,4/17/2023 17:48,B02847P,Pintu Kawasan 1,-6.189631,106.90646,4,4/17/2023 19:32,0
PNRD363P7Z58CA,6.50955E+15,dki,Edi Susanti,M,1982,6C,Stasiun Tebet - Karet via Patra Kuningan,1,B02183P,Ambassador,-6.224125,106.82663,3,4/17/2023 16:21,B03396P,Kota Kasablanka,-6.224688,106.84246,7,4/17/2023 17:49,3500
PEOQ654P6V79BV,3.71172E+14,emoney,Gilang Susanti,F,2004,JAK.06,Kampung Rambutan - Pondok Gede,0,B00432P,Gg. Cengkeh Lubang Buaya,-6.292786,106.90519,13,4/17/2023 18:52,B05575P,Taman Bambu 1,-6.302506,106.91524,26,4/17/2023 20:00,0
WDXK436J2U33OU,4.98056E+18,brizzi,"Drs. Yessi Wulandari, M.Farm",M,2008,1H,Tanah Abang - Stasiun Gondangdia,1,B04101P,Sbr. MNC Center,-6.182744,106.83084,10,4/17/2023 18:17,B05445P,St. Gondangdia 2,-6.185054,106.8323,11,4/17/2023 20:09,3500
QRGO093H2P03GA,4.84447E+12,online,"Rina Gunarto, S.Sos",M,1984,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0,B02396P,Mega Kuningan,-6.224556,106.82677,10,4/17/2023 15:33,B01833P,Karet Pedurenan 1,-6.221933,106.82093,12,4/17/2023 17:24,
TEQV020N1K19EW,6.54458E+15,dki,"Tgk. Shakila Pangestu, S.H.",M,2001,D32,Cinere - Bundaran Senayan,1,B06073P,SPBU Limo Cinere 1,-6.343161,106.77878,5,4/17/2023 16:01,B05399P,South City Cinere,-6.34504,106.767638,6,4/17/2023 17:33,20000
GKFD838V1X31EC,2.29427E+15,dki,"Tgk. Usyi Sirait, S.Gz",F,2001,12H,Rusun Penjaringan - Penjaringan,0,B03285P,Rusun Penjaringan,-6.130702,106.79487,0,4/17/2023 20:35,P00170,Penjaringan,-6.126306,106.79203,1,4/17/2023 21:42,3500
HJCT747W7L39WM,6.01151E+15,dki,Nyoman Winarsih,F,1999,JAK.46,Pasar Minggu - Jagakarsa,1,B03850P,Sbr. Jln. SMP 175,-6.319433,106.82518,29,4/17/2023 20:59,B03370P,SDN Jagakarsa 01,-6.328189,106.82025,35,4/17/2023 22:06,0
NBOA378T8I34JA,4.72174E+15,dki,Drajat Halimah,M,1983,6V,Ragunan - Gelora Bung Karno,0,P00085,Jati Padang,-6.285431,106.82626,3,4/17/2023 20:29,P00254,Tendean,-6.240213,106.83102,10,4/17/2023 22:08,3500
VPZW892H1H23FC,3.56747E+15,dki,Pia Lailasari,F,1995,,,0,B02397P,Mega Mall Bekasi,-6.250287,106.992,3,4/17/2023 15:06,B00664P,GOR Sumantri 2,-6.221038,106.83189,11,4/17/2023 16:48,20000
JGFH886L1G62XV,3.53039E+15,dki,Melinda Iswahyudi,M,1984,13C,Puri Beta - Dukuh Atas,0,P00106,Kebayoran Lama,-6.23834,106.77752,7,4/17/2023 20:24,P00136,Mayestik,-6.241921,106.79077,8,4/17/2023 21:55,3500
LYHI429Z0A60DP,1.80053E+14,emoney,"Purwadi Mardhiyah, S.Kom",F,2006,8C,Kebayoran Lama - Tanah Abang,1,B03296P,Rusun Tanah Abang 1,-6.192314,106.81481,11,4/17/2023 20:35,B05264P,SMAN 24,-6.210598,106.79631,21,4/17/2023 21:30,3500
PFBG635M1D79AC,6.30487E+11,flazz,"drg. Dinda Prastuti, S.Sos",M,1964,JAK.18,Kalibata - Kuningan,1,B01388P,Jln. Menteng Atas Raya,-6.214616,106.83799,2,4/17/2023 17:36,B04018P,Sbr. Masjid Al Bakrie,-6.218907,106.8378,3,4/17/2023 18:45,0
WKKR782R5U38DU,3.55615E+15,dki,Cakrawala Yuniar,F,1998,14,Jakarta International Stadium - Senen,1,B01745P,Jembatan Item,-6.130078,106.85492,13,4/17/2023 17:32,P00095,JIS,-6.126689,106.85587,14,4/17/2023 19:30,3500
ZQEK902A8V36WD,3.79208E+14,emoney,Margana Marpaung,M,1988,JAK.112,Terminal Tanah Merah - Pulo Gadung,0,B03867P,Sbr. Jln. Tari Klasik,-6.169296,106.91083,16,4/17/2023 20:14,B04854P,Simpang Jln. Bongo Raya,-6.170743,106.91001,17,4/17/2023 21:38,0
HGCU918I8U28SQ,6.01166E+15,dki,Cayadi Maryati,F,1994,8K,Batusari - Grogol,0,B05344P,SMPN 127,-6.198939,106.7783,10,4/17/2023 16:10,B03434P,SDN Tj. Duren Utara 06 07,-6.184032,106.783329,14,4/17/2023 17:29,3500
HMTE394V0T24WY,6.50764E+15,dki,Hani Nugroho,F,1988,JAK.50,Kalideres - Puri Kembangan,0,,Jln. H. Kincan Rawa Buaya,-6.164413,106.7355,43,4/17/2023 15:49,B00465P,Gg. H. Doel Bojong Raya,-6.167321,106.73423,45,4/17/2023 17:08,0
PRCZ006T9B02ZW,5.67048E+11,flazz,"Drs. Faizah Widodo, S.H.",F,2001,T21,Palem Semi - Bundaran Senayan,0,,Perpustakaan Riset BPK,-6.206333,106.8027,5,4/17/2023 17:48,B05544P,Summitmas,-6.225826,106.80402,10,4/17/2023 19:09,20000
XPVL601N0C34MO,2.60655E+15,dki,Julia Rahimah,F,2006,9C,Pinang Ranti - Bundaran Senayan,0,P00033,Cawang UKI,-6.250309,106.8736,2,4/17/2023 20:52,P00145,Pancoran Tugu Arah Barat,-6.2433,106.84388,8,4/17/2023 22:12,3500
ZVKI298S8B71WS,4.48456E+18,brizzi,Ellis Lailasari,M,2008,JAK.60,Kelapa Gading - Rusun Kemayoran,0,B03856P,Sbr. Jln. Sunter Jaya V,-6.159028,106.86971,43,4/17/2023 20:16,,,,,,,0
NBOQ160P3H58FS,4.5813E+15,dki,Kacung Pudjiastuti,F,2006,11N,,1,B00792P,Imigrasi Jaktim 2,-6.214552,106.8818,3,4/17/2023 16:21,B03977P,Sbr. Komplek Pacul Mas,-6.221005,106.89961,11,4/17/2023 18:05,0
AEXD625K8G66OH,4.99363E+15,dki,Ian Pangestu,M,1983,JAK.106,Terminal Kampung Melayu - Terminal Klender,1,B05707P,Term. Kampung Melayu 2,-6.224516,106.86685,0,4/17/2023 20:18,B01009P,Jln. Cipinang Muara III,-6.220029,106.8995,18,4/17/2023 21:36,0
RDDG317Z6W09CP,4.99148E+15,dki,Prayogo Oktaviani,M,2000,JAK.75,Cililitan - Kp. Pulo,0,B04188P,Sbr. Persada Purnawira Halim,-6.259198,106.88547,3,4/17/2023 18:08,,Sbr. Jln. H. Sidan,-6.280408,106.88249,30,4/17/2023 19:48,0
QCNS143V1E74IC,6.76318E+11,flazz,Harsanto Wasita,F,2007,1B,Stasiun Palmerah - Tosari,1,B02214P,Manggala Wanabakti,-6.204951,106.79963,6,4/17/2023 19:20,P00230,St. Palmerah,-6.208908,106.79706,7,4/17/2023 21:18,3500
VNVT704T0H51UX,4.23401E+18,brizzi,"Tgk. Ega Padmasari, S.Sos",F,2008,8D,Joglo - Blok M,0,B04808P,Simpang Gandaria Kyai Maja,-6.24186,106.79,5,4/17/2023 18:00,B03978P,Sbr. Komplek Pertambangan Kelapa Dua,-6.216617,106.77072,19,4/17/2023 19:46,3500
LACT715R5R85IC,2.61406E+15,dki,T. Bakidin Sihotang,F,1987,M7B,BKN - Blok M,0,B02062P,Komplek Polri Duren Tiga,-6.254242,106.83148,14,4/17/2023 18:13,B05802P,Transvision,-6.240036,106.82842,19,4/17/2023 19:18,
QQYJ574Z4Q94JV,4.01991E+15,dki,"Adika Kusumo, S.H.",M,1982,JAK.80,Rawa Buaya - Rawa Kompeni,1,B03719P,Sbr. Jln. H. Minan Kamal,-6.103727,106.7106,7,4/17/2023 18:05,B04571P,Sbr. TPU Tegal Alur,-6.105923,106.70355,12,4/17/2023 19:40,0
VMLU998B7R55CA,3.50409E+15,dki,Prasetyo Astuti,M,1988,11B,Rusun Rawa Bebek - Penggilingan,1,B06654P,Walikota Jakarta Timur 1,-6.212327,106.94515,1,4/17/2023 16:34,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,2,4/17/2023 18:13,0
LEOA649A1B93HE,6.51038E+15,dki,"KH. Yosef Prayoga, S.Farm",M,1985,JAK.48B,Stasiun Tebet - Kampung Melayu,1,B01994P,Klinik Otista,-6.227394,106.86709,4,4/17/2023 15:13,B00358P,Flyover Kampung Melayu,-6.22506,106.86483,5,4/17/2023 16:19,
QBJF689W7D29LX,1.80029E+14,emoney,Ira Usada,F,1966,JAK.56,Grogol - Srengseng,0,B04359P,Sbr. SDN Palmerah 09,-6.207764,106.78798,50,4/17/2023 19:40,B01257P,Jln. Kemandoran III Grogol Utara,-6.206938,106.78618,51,4/17/2023 21:14,0
XTKN591Q9V24XE,3.49684E+14,emoney,Asirwada Megantara,F,2009,10B,Rusun Cipinang Besar Selatan - Penas Kalimalang,0,B03270P,Rusun Cipinang Besar Selatan,-6.231625,106.88288,0,4/17/2023 15:16,B05785P,TPU Kb. Nanas 2,-6.232106,106.88017,1,4/17/2023 17:08,0
IMKU938P9W11HX,3.54675E+15,dki,Dinda Pratiwi,M,2006,JAK.37,Cililitan - Condet via Kayu Manis,0,B02508P,Mushola Al Hidayah Batu Ampar,-6.274675,106.86059,8,4/17/2023 20:42,B05216P,Simpang Waru Gedong,-6.29329,106.85793,30,4/17/2023 21:50,0
DZEK993F4V28XQ,3.49578E+14,emoney,"Talia Nababan, S.IP",M,2002,10A,Rusun Marunda - Tanjung Priok,0,B06039P,STIP 2,-6.104694,106.95903,3,4/17/2023 15:18,B01858P,Kebantenan,-6.114554,106.9264,5,4/17/2023 16:13,0
LSBD683R8F87EO,5.28466E+15,dki,H. Reksa Tampubolon,M,2007,JAK.60,Kelapa Gading - Rusun Kemayoran,1,B05554P,Sunter Kelapa Gading 1,-6.142707,106.89049,19,4/17/2023 20:32,B03137P,RS Gading Pluit,-6.166419,106.91558,43,4/17/2023 21:23,0
BNDD651X3X08AC,3.02137E+13,bni,Farhunnisa Latupono,M,1983,,,0,,Rusun Komarudin,-6.208781,106.94252,0,4/17/2023 15:26,P00169,Penggilingan,-6.214132,106.93961,2,4/17/2023 17:15,0
MAMC356I6K87EE,3.01186E+13,bni,"Rahayu Farida, S.Kom",M,1980,JAK.110A,Rusun Marunda - Terminal Terpadu Pulo Gebang,0,,Sbr. Malaka 1 Gg. 2 Rorotan,-6.138348,106.95458,27,4/17/2023 17:06,B01515P,Jln. Pratama I Rorotan,-6.141574,106.95616,30,4/17/2023 18:33,0
ZIHY202H1L20WJ,3.05688E+13,bni,"Gatra Tamba, S.T.",F,1994,JAK.19,Pinang Ranti - Kampung Rambutan,0,B00891P,Jln. Bambu Kuning,-6.309556,106.89894,45,4/17/2023 16:49,B01416P,Jln. Nangka,-6.306392,106.89015,51,4/17/2023 18:16,0
YEMF074S6V11EK,6.01102E+15,dki,"Nadia Saragih, S.I.Kom",F,2002,JAK.18,Kalibata - Kuningan,1,B02044P,Komplek Kejari Tebet Dalam,-6.241417,106.84542,37,4/17/2023 17:35,B02726P,Pengadegan Barat III,-6.250035,106.85296,47,4/17/2023 19:30,0
ARMN846B8T30QQ,4.18847E+12,online,"Cut Ayu Rahayu, S.Pd",M,1982,5D,PGC 1 - Ancol,0,P00253,Tegalan,-6.203101,106.85715,9,4/17/2023 17:16,P00134,Matraman 1,-6.19998,106.85443,10,4/17/2023 18:24,3500
JPXB599O6A16CU,3.44784E+14,emoney,Karimah Wahyudin,F,2001,2P,Gondangdia - Senen,1,B00720P,Gunung Agung,-6.181755,106.83717,11,4/17/2023 16:04,B00224P,Bundaran Taman Gondangdia 1,-6.194297,106.833189,19,4/17/2023 17:38,3500
MFKV939Z9F84SY,3.59796E+15,dki,dr. Jelita Hardiansyah,M,1970,1P,Senen - Blok M,1,B00589P,GBK Pintu 7,-6.222095,106.80861,6,4/17/2023 17:12,B00326P,Dukuh Atas 4,-6.204819,106.8221,12,4/17/2023 18:22,3500
LHJC063A7Y74YP,3.02331E+13,bni,Salimah Riyanti,F,2002,8A,Jelambar - Juanda,1,P00211,S Parman Podomoro City Arah Barat,-6.175587,106.79223,5,4/17/2023 20:28,P00087,Jelambar,-6.166548,106.78651,6,4/17/2023 22:10,3500
KQUO897K1W94DA,2.13135E+14,emoney,Kamal Nuraini,M,1965,JAK.19,Pinang Ranti - Kampung Rambutan,1,B01377P,Jln. Mastrip,-6.306793,106.87756,4,4/17/2023 18:47,B05718P,Term. Pinang Ranti,-6.291029,106.88599,54,4/17/2023 19:47,0
ENTN670J7U17PN,4.76014E+12,online,"R.A. Fitria Pudjiastuti, M.TI.",F,1987,JAK.45,Lebak Bulus - Ragunan,0,B04245P,Sbr. Puri Margasatwa,-6.311422,106.80873,35,4/17/2023 18:12,B00568P,Gg. Tamansari Ragunan,-6.305488,106.81614,42,4/17/2023 19:42,0
QKYJ930D8S46CZ,3.52164E+15,dki,Rahmi Saptono,F,2012,M9,Pinang Ranti - Pluit,1,P00089,Jembatan Besi,-6.152005,106.7949,4,4/17/2023 18:05,P00018,BNN Arah Barat,-6.24651,106.87318,21,4/17/2023 19:41,3500
DVJA020U8I30LM,4.40798E+12,online,Tina Saefullah,F,1991,1H,Tanah Abang - Stasiun Gondangdia,1,B02266P,Masjid Ar Rayyan Kementerian BUMN,-6.183117,106.82536,7,4/17/2023 15:32,B00304P,Dewan Pers,-6.182996,106.82709,8,4/17/2023 17:23,3500
NPPW136U0L79JA,3.4492E+14,emoney,Jelita Maheswara,F,1987,6T,Pasar Minggu - Velbak,1,B00251P,Cilandak,-6.29195,106.81519,22,4/17/2023 16:01,B06633P,Sbr. Kel. Ps. Minggu,-6.285514,106.84058,32,4/17/2023 17:38,3500
NYZW304J2U18TO,4.14091E+18,brizzi,Yance Aryani,M,1978,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0,B01833P,Karet Pedurenan 1,-6.221933,106.82093,12,4/17/2023 18:03,B03307P,Sampoerna Strategic,-6.217152,106.81892,14,4/17/2023 20:01,
